,head_id,head_label,relation_id,relation_label,tail_id,tail_label,score
0,33,126,0,hasCapacityPrediction,14,1093,-5.140443
0,221,177,0,hasCapacityPrediction,14,1093,-10.873862
0,566,208,0,hasCapacityPrediction,14,1093,10.277529
0,899,238,0,hasCapacityPrediction,14,1093,-20.72663
0,1266,271,0,hasCapacityPrediction,14,1093,1.1576214
0,1532,295,0,hasCapacityPrediction,14,1093,8.822217
0,1611,302,0,hasCapacityPrediction,14,1093,13.895616
0,1622,303,0,hasCapacityPrediction,14,1093,4.346484
0,1822,321,0,hasCapacityPrediction,14,1093,-27.544128
0,1944,332,0,hasCapacityPrediction,14,1093,14.082443
0,2066,343,0,hasCapacityPrediction,14,1093,11.820972
0,2099,346,0,hasCapacityPrediction,14,1093,-7.600791
0,2110,347,0,hasCapacityPrediction,14,1093,0.16038966
0,2177,353,0,hasCapacityPrediction,14,1093,23.115767
0,2210,356,0,hasCapacityPrediction,14,1093,4.6351395
0,2221,357,0,hasCapacityPrediction,14,1093,12.960148
0,2255,360,0,hasCapacityPrediction,14,1093,14.908346
0,2288,363,0,hasCapacityPrediction,14,1093,-1.80093
0,2321,366,0,hasCapacityPrediction,14,1093,-6.5322046
0,2377,371,0,hasCapacityPrediction,14,1093,1.5407414
0,2443,377,0,hasCapacityPrediction,14,1093,5.057287
0,2477,380,0,hasCapacityPrediction,14,1093,6.7731705
0,2499,382,0,hasCapacityPrediction,14,1093,-26.053371
0,2521,384,0,hasCapacityPrediction,14,1093,7.850006
0,2576,389,0,hasCapacityPrediction,14,1093,-41.652153
0,2588,390,0,hasCapacityPrediction,14,1093,-9.195802
0,2599,391,0,hasCapacityPrediction,14,1093,-11.990466
0,2610,392,0,hasCapacityPrediction,14,1093,2.6110902
0,2643,395,0,hasCapacityPrediction,14,1093,-17.844309
0,2676,398,0,hasCapacityPrediction,14,1093,-2.6048467
0,2687,399,0,hasCapacityPrediction,14,1093,2.6631203
0,2700,400,0,hasCapacityPrediction,14,1093,-20.846104
0,2711,401,0,hasCapacityPrediction,14,1093,-0.9044838
0,2744,404,0,hasCapacityPrediction,14,1093,-28.728687
0,2777,407,0,hasCapacityPrediction,14,1093,5.7359242
0,2811,410,0,hasCapacityPrediction,14,1093,-9.076782
0,2822,411,0,hasCapacityPrediction,14,1093,-21.830765
0,2866,415,0,hasCapacityPrediction,14,1093,-9.572263
0,2877,416,0,hasCapacityPrediction,14,1093,-18.771763
0,2899,418,0,hasCapacityPrediction,14,1093,5.7392483
0,2910,419,0,hasCapacityPrediction,14,1093,8.172764
0,2922,420,0,hasCapacityPrediction,14,1093,2.2861304
0,2933,421,0,hasCapacityPrediction,14,1093,6.502477
0,2966,424,0,hasCapacityPrediction,14,1093,16.473705
0,2977,425,0,hasCapacityPrediction,14,1093,6.2672334
0,2999,427,0,hasCapacityPrediction,14,1093,-4.7596817
0,3010,428,0,hasCapacityPrediction,14,1093,-5.2719784
0,3021,429,0,hasCapacityPrediction,14,1093,-0.35118294
0,3033,430,0,hasCapacityPrediction,14,1093,1.568891
0,3044,431,0,hasCapacityPrediction,14,1093,2.2916703
0,3066,433,0,hasCapacityPrediction,14,1093,4.5070176
0,3077,434,0,hasCapacityPrediction,14,1093,16.61724
0,3088,435,0,hasCapacityPrediction,14,1093,9.947742
0,3099,436,0,hasCapacityPrediction,14,1093,-26.89191
0,3144,440,0,hasCapacityPrediction,14,1093,-4.064608
0,3155,441,0,hasCapacityPrediction,14,1093,-3.5050216
0,3354,459,0,hasCapacityPrediction,14,1093,-10.830719
0,3488,471,0,hasCapacityPrediction,14,1093,-3.8033755
0,3721,492,0,hasCapacityPrediction,14,1093,2.1944084
0,3798,499,0,hasCapacityPrediction,14,1093,7.356594
0,3811,500,0,hasCapacityPrediction,14,1093,22.527449
0,3999,517,0,hasCapacityPrediction,14,1093,14.555035
0,4088,525,0,hasCapacityPrediction,14,1093,12.982149
0,4166,532,0,hasCapacityPrediction,14,1093,-1.3552567
0,80,1642,0,hasCapacityPrediction,14,1093,-10.249653
0,82,1644,0,hasCapacityPrediction,14,1093,-3.5078802
0,89,1650,0,hasCapacityPrediction,14,1093,-22.123875
0,95,1656,0,hasCapacityPrediction,14,1093,-6.6679335
0,104,1664,0,hasCapacityPrediction,14,1093,9.464242
0,109,1669,0,hasCapacityPrediction,14,1093,14.334635
0,117,1676,0,hasCapacityPrediction,14,1093,7.5163884
0,119,1678,0,hasCapacityPrediction,14,1093,5.0048494
0,120,1679,0,hasCapacityPrediction,14,1093,1.8513162
0,124,1682,0,hasCapacityPrediction,14,1093,-3.2685537
0,128,1686,0,hasCapacityPrediction,14,1093,5.283082
0,133,1690,0,hasCapacityPrediction,14,1093,-15.768042
0,135,1692,0,hasCapacityPrediction,14,1093,8.436213
0,136,1693,0,hasCapacityPrediction,14,1093,-11.782295
0,140,1697,0,hasCapacityPrediction,14,1093,0.98186684
0,150,1705,0,hasCapacityPrediction,14,1093,-4.080038
0,152,1707,0,hasCapacityPrediction,14,1093,2.0366023
0,153,1708,0,hasCapacityPrediction,14,1093,-16.639172
